ID,a1,a2,a3,a4,a5,a6,d1,d2,d3,d4,d5,d6,oxd
LAKZIH.Mn(ii).pdb,O,O,O,O,O,O,2.144758462905884,2.148981809616089,2.153771162033081,2.165754795074463,2.1815829277038574,2.1919655799865723,2
REHNUN.Mn(ii).pdb,N,N,N,N,NE,NE,2.040818929672241,2.1394433975219727,2.151750326156616,2.193242311477661,100.0,100.0,2
REHNUN.Mn(ii).pdb,N,N,N,N,NE,NE,2.037947177886963,2.1198174953460693,2.152008533477783,2.2204837799072266,100.0,100.0,2
REHNUN.Mn(ii).pdb,N,N,N,N,NE,NE,2.0452609062194824,2.129546880722046,2.158578395843506,2.190260648727417,100.0,100.0,2
REHNUN.Mn(ii).pdb,N,N,N,N,NE,NE,2.0452609062194824,2.129546880722046,2.158579111099243,2.1902623176574707,100.0,100.0,2
VIRPAO.Mn(ii).pdb,O,O,N,O,NE,NE,2.1554367542266846,2.1808671951293945,2.2473604679107666,2.3344216346740723,100.0,100.0,2
VIRPAO.Mn(ii).pdb,O,O,O,O,O,O,2.0760841369628906,2.0767018795013428,2.2023096084594727,2.2030251026153564,2.2050909996032715,2.2058045864105225,2
VIRPAO.Mn(ii).pdb,O,O,N,O,NE,NE,2.1524546146392822,2.1774353981018066,2.261561870574951,2.326023578643799,100.0,100.0,2
VIRPAO.Mn(ii).pdb,O,O,N,O,NE,NE,2.1563053131103516,2.1808671951293945,2.2473602294921875,2.3344216346740723,100.0,100.0,2
VIRPAO.Mn(ii).pdb,O,O,N,O,NE,NE,2.1533238887786865,2.1774353981018066,2.261561632156372,2.326023578643799,100.0,100.0,2
ZAKQUA.Mn(ii).pdb,O,O,O,O,O,O,2.137110710144043,2.1604042053222656,2.214561939239502,2.228349447250366,2.245313882827759,2.253495693206787,2
ZAKQUA.Mn(ii).pdb,O,O,O,O,O,O,2.1664998531341553,2.1882171630859375,2.190843343734741,2.235227346420288,2.244845151901245,2.2510037422180176,2
OMIWEO.Mn(ii).pdb,N,N,NE,NE,NE,NE,2.2601242065429688,2.260282516479492,100.0,100.0,100.0,100.0,2
AKIDAA02.Mn(ii).pdb,O,N,O,N,N,N,2.176889657974243,2.211167812347412,2.223128080368042,2.2521681785583496,2.2521681785583496,2.2612192630767822,2
AKIDAA02.Mn(ii).pdb,O,O,N,N,N,N,2.1376094818115234,2.1376588344573975,2.257561445236206,2.258178472518921,2.2702925205230713,2.2710676193237305,2
AKIDAA02.Mn(ii).pdb,O,N,N,N,N,NE,2.1337153911590576,2.2487847805023193,2.2487854957580566,2.2670788764953613,2.2678427696228027,100.0,2
AKIDAA02.Mn(ii).pdb,O,N,O,N,N,N,2.176889657974243,2.211167097091675,2.2231290340423584,2.2521681785583496,2.2612192630767822,2.2668113708496094,2
AKIDAA02.Mn(ii).pdb,O,NE,NE,NE,NE,NE,2.133713960647583,100.0,100.0,100.0,100.0,100.0,2
SOBQUW.Mn(ii).pdb,O,O,O,O,N,N,2.109064817428589,2.1091463565826416,2.2714860439300537,2.2714860439300537,2.2747528553009033,2.275001049041748,2
FEYQAB.Mn(ii).pdb,O,O,O,O,N,N,2.1390793323516846,2.1680092811584473,2.18343186378479,2.2199912071228027,2.2740848064422607,2.2877607345581055,2
FEYQAB.Mn(ii).pdb,O,NE,NE,NE,NE,NE,2.220979690551758,100.0,100.0,100.0,100.0,100.0,2
LOFYAH.Mn(ii).pdb,O,O,O,O,O,O,2.139214277267456,2.140523910522461,2.2009243965148926,2.2012581825256348,2.2033140659332275,2.2039453983306885,2
OBAPOW.Mn(ii).pdb,O,O,N,N,NE,NE,2.1413538455963135,2.1414635181427,2.2247097492218018,2.225489854812622,100.0,100.0,2
OBAPOW.Mn(ii).pdb,N,NE,NE,NE,NE,NE,2.224367380142212,100.0,100.0,100.0,100.0,100.0,2
