ID,a1,a2,a3,a4,a5,a6,d1,d2,d3,d4,d5,d6,res,oxd
pdb4wfm,7,7,7,7,7,7,1.980068325996399,1.980069756507873,1.98029625415802,1.980346918106079,1.980870008468628,1.9812406301498413,3.1,3
pdb4wfm,7,7,7,7,7,7,1.9772295951843264,1.9796037673950195,1.980128049850464,1.9803621768951416,1.9804160594940183,1.98125684261322,3.1,3
pdb4wfm,7,7,7,7,7,7,1.9769830703735352,1.979472041130066,1.9800000190734863,1.9801313877105715,1.980310082435608,1.980808973312378,3.1,3
pdb4wfm,7,7,7,7,7,7,1.979488730430603,1.9799389839172363,1.9800171852111816,1.980119228363037,1.980252742767334,1.980600953102112,3.1,3
pdb4wfm,7,7,7,7,7,7,1.980025291442871,1.9801857471466064,1.980433344841004,1.9804977178573608,1.9808008670806885,1.9808776378631592,3.1,3
pdb4wfm,7,7,7,7,7,7,1.9790682792663568,1.9797343015670776,1.9798699617385864,1.9801290035247805,1.980239033699036,1.980292558670044,3.1,3
pdb4wfm,7,7,7,7,7,7,1.9798825979232788,1.9800927639007568,1.980242371559143,1.9802889823913568,1.980631351470948,1.9810396432876587,3.1,3
pdb4wfm,7,7,7,7,7,7,1.9797604084014893,1.979945421218872,1.9804279804229736,1.981072902679444,1.9811164140701287,1.9813449382781985,3.1,3
pdb4wfm,7,7,7,7,7,7,1.979300022125244,1.9797909259796145,1.979822278022766,1.9803857803344729,1.980684518814087,1.9809380769729608,3.1,3
pdb4wfm,7,7,7,7,7,7,1.9798200130462649,1.980056881904602,1.980138897895813,1.980258107185364,1.9803181886672967,1.9810527563095093,3.1,3
pdb4wfm,7,7,7,7,7,7,1.979336500167847,1.9794623851776123,1.9794888496398928,1.979880928993225,1.980281472206116,1.980517029762268,3.1,3
pdb4wfm,7,7,7,7,7,7,1.9791667461395264,1.9795939922332764,1.979841232299805,1.9800647497177124,1.9801210165023804,1.9805426597595213,3.1,3
pdb4wfm,7,7,7,7,7,7,1.979161262512207,1.979591608047485,1.9796708822250368,1.980554461479187,1.981064796447754,1.981298804283142,3.1,3
pdb4wfm,7,7,7,7,7,7,1.979418992996216,1.9795409440994265,1.9799538850784304,1.980265498161316,1.9812514781951904,1.982133388519287,3.1,3
pdb4wfm,7,7,7,7,7,7,1.9801081418991089,1.9802360534667969,1.98033607006073,1.980384826660156,1.9804105758666992,1.9807896614074707,3.1,3
pdb4wfm,7,7,7,7,7,7,1.9797945022583008,1.9799689054489136,1.9799996614456177,1.980094194412232,1.9802346229553225,1.9805177450180047,3.1,3
pdb4wfm,7,7,7,7,7,7,1.978241324424744,1.980042576789856,1.980169653892517,1.9807560443878167,1.9809165000915527,1.981365323066712,3.1,3
pdb4wfm,7,7,7,7,7,7,1.98013699054718,1.9801429510116573,1.980163097381592,1.9802173376083367,1.9805163145065308,1.981095552444458,3.1,3
pdb4wfm,7,7,7,7,7,7,1.9778631925582888,1.979802131652832,1.980379223823548,1.98069429397583,1.981488585472107,1.9816471338272093,3.1,3
pdb4wfm,7,7,7,7,7,7,1.978561282157898,1.979480504989624,1.980308532714844,1.9805423021316528,1.981108546257019,1.9813129901885984,3.1,3
pdb4wfm,7,7,7,7,7,7,1.980749249458313,1.9812358617782595,1.9816641807556152,1.9821727275848389,1.982173204421997,1.9824188947677608,3.1,3
pdb4wfm,7,7,7,7,7,7,1.9793717861175537,1.979982256889344,1.980285406112671,1.9803849458694456,1.980659008026123,1.980929017066956,3.1,3
pdb4wfm,7,7,7,7,7,7,1.9795717000961304,1.979915976524353,1.98006272315979,1.9801268577575684,1.980314016342163,1.981453537940979,3.1,3
pdb6d0o,8,7,7,8,8,8,1.922678709030152,2.107128620147705,2.1524364948272705,2.180510997772217,2.1980319023132324,2.239276647567749,2.3,2
pdb6d0o,8,7,8,8,8,7,1.893136501312256,2.0471081733703613,2.06408953666687,2.0780160427093506,2.1573057174682617,2.1981899738311768,2.3,2
pdb6d0o,8,7,8,8,8,7,2.002297163009644,2.037405252456665,2.053176164627075,2.062529325485229,2.2360825538635254,2.2798521518707275,2.3,2
pdb5d6e,8,7,8,8,1,1,2.1099188327789307,2.1277177333831787,2.2427573204040527,2.321199893951416,10.0,10.0,1.49,2
pdb3mz3,8,8,7,8,1,1,1.8211215734481807,2.0364413261413574,2.324554204940796,2.330161571502685,10.0,10.0,3.2,2
pdb3mz3,8,8,8,7,8,1,1.8468894958496087,2.136920213699341,2.183551073074341,2.284027338027954,2.4417707920074463,10.0,3.2,2
pdb3hs7,7,7,7,7,1,1,2.0665533542633057,2.09758734703064,2.105332136154175,2.113992691040039,10.0,10.0,2.65,2
pdb3hs7,7,7,7,7,1,1,2.069296360015869,2.087373733520508,2.0901758670806885,2.10520601272583,10.0,10.0,2.65,2
pdb5nrb,8,8,8,8,1,1,2.0912554264068604,2.197262763977051,2.2560884952545166,2.4364283084869385,10.0,10.0,2.24,2
pdb5nrb,8,8,8,8,1,1,2.160867214202881,2.268350601196289,2.3195555210113525,2.4067368507385254,10.0,10.0,2.24,2
pdb1dio,7,7,7,7,7,1,1.7647926807403564,1.816788673400879,1.9076608419418333,2.0360662937164307,2.495433568954468,10.0,2.2,2
pdb1dio,7,7,7,7,1,1,1.810588359832764,1.8845916986465447,1.8972934484481807,1.923707604408264,10.0,10.0,2.2,2
pdb1ya6,7,7,7,7,7,7,2.0123655796051025,2.012491703033448,2.015231132507324,2.015895366668701,2.01700496673584,2.017496109008789,2.4,3
pdb1ya6,7,7,7,7,7,7,1.9815874099731443,1.993916392326355,2.0033180713653564,2.007408618927002,2.017040491104126,2.0203425884246826,2.4,3
pdb1ya6,7,7,7,7,7,7,2.0116117000579834,2.011892795562744,2.0138251781463623,2.014055013656616,2.0149571895599365,2.0157532691955566,2.4,3
pdb1ya6,7,7,7,7,7,7,2.0091869831085205,2.0106263160705566,2.011190176010132,2.011430263519287,2.012203931808472,2.0124218463897705,2.4,3
pdb1ya6,7,7,7,7,7,7,1.9909113645553589,2.001085042953491,2.004485845565796,2.010000228881836,2.0171494483947754,2.0223331451416016,2.4,3
pdb1ya6,7,7,7,7,7,7,2.009596347808838,2.009762525558472,2.010051012039185,2.0101089477539062,2.0136795043945312,2.015172243118286,2.4,3
pdb1ya6,7,7,7,7,7,7,2.0083658695220947,2.0101120471954346,2.0113325119018555,2.012267827987671,2.013916254043579,2.0147321224212646,2.4,3
pdb2pxl,7,7,7,7,7,7,1.95879340171814,1.9628313779830933,1.9643149375915527,1.964646577835083,1.966625928878784,1.9668288230896,2.5,3
pdb2pxl,7,7,7,7,7,7,1.9605246782302856,1.9634138345718384,1.9642915725708008,1.966730594635009,1.9683071374893188,1.9685338735580444,2.5,3
pdb2pxl,7,7,7,7,7,7,1.962124943733216,1.96217143535614,1.9621719121932983,1.9624261856079104,1.963017463684082,1.96321439743042,2.5,3
pdb2pxl,7,7,7,7,7,7,1.961777210235596,1.9628934860229488,1.9633489847183228,1.963462471961975,1.966079592704773,1.9670507907867432,2.5,3
pdb2pxl,7,7,7,7,7,7,1.9626716375350952,1.963179588317871,1.9633352756500244,1.964165210723877,1.964350700378418,1.9647278785705569,2.5,3
pdb2pxl,7,7,7,7,7,7,1.96165668964386,1.9626966714859009,1.9629852771759035,1.9641114473342896,1.964641690254212,1.9652667045593264,2.5,3
pdb2pxl,7,7,7,7,7,7,1.9613624811172483,1.962540984153748,1.963622450828552,1.965145230293274,1.965591192245484,1.966423273086548,2.5,3
pdb2npz,7,7,7,7,7,7,1.9468048810958865,1.9597984552383425,1.9869803190231323,2.015479803085327,2.0239133834838867,2.0296247005462646,3.35,3
pdb3the,8,8,8,7,8,8,2.011226177215576,2.153988838195801,2.218214273452759,2.298261404037476,2.323729991912842,2.465963125228882,1.97,2
pdb3the,8,8,7,8,8,1,2.055683135986328,2.0806148052215576,2.260716676712036,2.294284105300904,2.297163963317871,10.0,1.97,2
pdb3the,8,7,8,8,8,8,1.998024582862854,2.0567777156829834,2.057408094406128,2.0695128440856934,2.365569829940796,2.4355571269989014,1.97,2
pdb3the,8,8,8,8,1,1,2.03890347480774,2.096081018447876,2.1948649883270264,2.258495092391968,10.0,10.0,1.97,2
pdb3b5a,7,7,7,7,7,7,1.9669530391693115,1.9692561626434328,1.9925178289413448,2.018146276473999,2.029814958572388,2.037553548812866,2.35,3
pdb3b5a,7,7,7,7,7,7,1.9547194242477417,1.9757479429244995,2.0004336833953857,2.016674995422364,2.02251935005188,2.0238959789276123,2.35,3
pdb5hzs,8,8,7,7,1,1,2.3190743923187256,2.350010395050049,2.3825268745422363,2.422678709030152,10.0,10.0,2.17,2
pdb5hzs,8,8,8,7,8,1,1.841058373451233,1.9213510751724243,2.1937572956085205,2.2805395126342773,2.360887050628662,10.0,2.17,2
pdb5hzs,8,7,7,8,8,1,1.8950984477996824,2.0458128452301025,2.062052726745605,2.220468521118164,2.4285311698913574,10.0,2.17,2
pdb5hzs,8,8,7,7,1,1,1.9590803384780884,2.004261016845703,2.266392469406128,2.294818162918091,10.0,10.0,2.17,2
pdb5hzs,8,7,7,8,8,8,1.7977439165115356,2.029010057449341,2.329834222793579,2.333916664123535,2.357515811920166,2.437479257583618,2.17,2
pdb5hzs,8,7,7,8,8,8,1.9363203048706048,2.058562994003296,2.22009015083313,2.2703192234039307,2.2773187160491943,2.484546661376953,2.17,2
pdb5hzs,7,7,8,8,8,1,2.013828992843628,2.216992855072021,2.3020119667053223,2.3216259479522705,2.464191675186157,10.0,2.17,2
pdb5hzs,8,7,7,8,8,1,1.9817476272583008,2.189016819000244,2.317986965179444,2.3257439136505127,2.3956518173217773,10.0,2.17,2
pdb5hzs,8,8,7,8,8,1,1.8504754304885864,1.965537071228028,2.288651704788208,2.350504875183105,2.437441349029541,10.0,2.17,2
pdb5hzs,8,7,8,8,7,1,1.753981590270996,2.163684129714966,2.283921241760254,2.3095703125,2.3259427547454834,10.0,2.17,2
pdb5hzs,8,8,7,7,1,1,1.638852834701538,2.1963086128234863,2.243765354156494,2.268458366394043,10.0,10.0,2.17,2
pdb5hzs,8,7,8,7,8,1,1.8885332345962524,2.1696133613586426,2.276752233505249,2.3682215213775635,2.379056692123413,10.0,2.17,2
pdb5hzs,8,8,8,7,1,1,1.3763716220855713,1.8005491495132446,1.9843080043792725,2.2415404319763184,10.0,10.0,2.17,2
pdb2hbx,7,8,7,8,7,7,2.0550265312194824,2.0778841972351074,2.1473727226257324,2.189682722091675,2.291595935821533,2.418109655380249,2.5,2
pdb2hbx,7,8,7,7,7,1,2.1030054092407227,2.14351487159729,2.1687519550323486,2.22497034072876,2.48618483543396,10.0,2.5,2
pdb5ktj,7,7,7,7,7,7,1.9798318147659304,1.980514407157898,1.981744766235352,1.981770634651184,1.990920066833496,1.993853211402893,2.97,3
pdb5ktj,7,7,7,7,7,7,1.9826585054397583,1.9839950799942017,1.98436975479126,1.9916942119598389,1.992642283439636,1.9947028160095213,2.97,3
pdb5ktj,7,7,7,7,7,7,1.9690650701522827,1.9814212322235107,1.983182668685913,1.984068512916565,1.9893474578857424,1.9913527965545648,2.97,3
pdb5ktj,7,7,7,7,7,7,1.9831242561340328,1.983843684196472,1.9848312139511108,1.9857274293899536,1.991026759147644,1.9939329624176023,2.97,3
pdb5ktj,7,7,7,7,7,7,1.9832603931427,1.9841268062591555,1.9864884614944456,1.9891260862350464,1.9926851987838743,1.99703311920166,2.97,3
pdb5ktj,7,7,7,7,7,7,1.985276818275452,1.98570454120636,1.9884201288223269,1.989512801170349,1.990499496459961,1.99192476272583,2.97,3
pdb5ktj,7,7,7,7,7,7,1.9740289449691768,1.9779973030090328,1.981858730316162,1.9838621616363523,1.9910227060317995,2.015037298202514,2.97,3
pdb5ktj,7,7,7,7,7,7,1.9816017150878904,1.985957384109497,1.987356424331665,1.9876554012298584,1.988173246383667,1.9885990619659424,2.97,3
pdb5ktj,7,7,7,7,7,7,1.9842103719711304,1.988548994064331,1.988585352897644,1.9915924072265625,1.9929264783859253,1.995646595954895,2.97,3
pdb5ktj,7,7,7,7,7,7,1.9831095933914185,1.9847267866134644,1.9884885549545288,1.9886853694915767,1.9890464544296265,1.99007260799408,2.97,3
pdb3b58,7,7,7,7,7,7,1.9521472454071045,1.9557547569274905,1.9883416891098025,2.014989852905273,2.0257503986358643,2.0314204692840576,2.65,3
pdb3b58,7,7,7,7,7,7,1.958220362663269,1.959411263465881,1.9814608097076416,2.015449047088623,2.026768445968628,2.0296101570129395,2.65,3
pdb1zzc,7,7,8,8,8,7,2.0294196605682373,2.034830331802368,2.08040189743042,2.151198625564575,2.238858938217163,2.242883682250977,1.8,2
pdb1zzc,7,8,8,8,7,7,1.90859854221344,2.0507378578186035,2.0741002559661865,2.101468324661255,2.150315523147583,2.238996744155884,1.8,2
pdb5yrv,7,7,7,7,7,1,1.8297818899154663,1.848829746246338,1.8566739559173584,1.8600813150405884,2.3166635036468506,10.0,1.55,2
pdb5yrv,7,7,7,7,7,1,1.8335460424423216,1.8371775150299072,1.8471533060073853,1.8651514053344729,2.305628061294556,10.0,1.55,2
pdb5yrv,7,7,7,7,7,1,1.8383969068527224,1.8394775390625,1.8506418466567995,1.8514376878738403,2.301258087158203,10.0,1.55,2
pdb5yrv,7,7,7,7,7,1,1.83674955368042,1.8390066623687744,1.8584022521972656,1.8672806024551392,2.288629531860352,10.0,1.55,2
pdb4keu,8,7,7,8,1,1,1.869096636772156,1.9115139245986936,1.959115028381348,2.0026955604553223,10.0,10.0,2.2,2
pdb4keu,8,7,7,8,1,1,1.8225916624069207,1.924687385559082,1.934914708137512,2.246532917022705,10.0,10.0,2.2,2
pdb4keu,8,8,7,7,1,1,1.84370505809784,1.8758567571640008,1.916129469871521,1.9207737445831297,10.0,10.0,2.2,2
pdb4keu,8,7,7,8,1,1,1.811882257461548,1.94984781742096,1.9596821069717407,2.018714427947998,10.0,10.0,2.2,2
pdb2p7d,7,7,7,7,7,7,1.949477910995484,1.9531317949295044,1.9807488918304443,2.006065845489502,2.015244483947754,2.020904302597046,2.25,3
pdb2p7d,7,7,7,7,7,7,1.9184250831604004,1.9512072801589968,1.980748534202576,1.989297866821289,2.0012195110321045,2.0269577503204346,2.25,3
pdb5fp9,8,7,8,8,7,7,2.088550329208374,2.0938992500305176,2.15698766708374,2.1917428970336914,2.22001576423645,2.27942419052124,2.0,2
pdb5ljy,7,7,7,7,7,7,1.9799054861068728,1.980092167854309,1.9803673028945925,1.9807344675064087,1.9807689189910889,1.981209754943848,3.0,3
pdb3far,8,8,8,7,1,1,1.825169801712036,1.980779767036438,2.190271377563477,2.3724732398986816,10.0,10.0,2.4,2
pdb3abr,7,7,7,7,7,1,1.8878659009933472,1.888277649879456,1.8905186653137207,1.891129851341248,2.303154945373535,10.0,2.1,2
pdb3abr,7,7,7,7,7,1,1.8854584693908687,1.8890739679336548,1.889158606529236,1.8934532403945925,2.2473702430725098,10.0,2.1,2
pdb5d0a,7,7,7,7,1,1,1.8803470134735107,1.8895362615585327,1.91744351387024,1.9186947345733645,10.0,10.0,2.1,2
pdb5d0a,7,7,7,7,1,1,1.8760517835617063,1.8905283212661743,1.9148510694503784,1.9190776348114007,10.0,10.0,2.1,2
pdb5d0a,7,7,7,7,1,1,1.8744078874588013,1.889689564704895,1.9188895225524905,1.919041514396668,10.0,10.0,2.1,2
pdb5d0a,7,7,7,7,1,1,1.878204107284546,1.890850305557251,1.916185021400452,1.9190014600753784,10.0,10.0,2.1,2
pdb5uos,7,7,7,7,1,1,1.828829884529113,1.8882650136947632,1.9132459163665767,1.9760626554489136,10.0,10.0,2.51,2
pdb4n7q,8,8,7,7,8,1,2.1052262783050537,2.13385272026062,2.1925110816955566,2.2036325931549072,2.2362208366394043,10.0,1.6,2
pdb1y7a,8,7,7,8,8,1,2.0465991497039795,2.0847256183624268,2.090706586837769,2.2177894115448,2.292301893234253,10.0,1.77,2
pdb1y7a,8,8,8,7,1,1,1.9748929738998413,1.9826246500015257,2.015489339828491,2.2268190383911133,10.0,10.0,1.77,2
pdb1y7a,8,7,8,8,8,1,1.9284355640411377,1.9708383083343504,2.009044885635376,2.2801930904388428,2.3127753734588623,10.0,1.77,2
pdb1y7a,8,7,8,7,8,8,2.0111820697784424,2.0445446968078613,2.138981342315674,2.1510121822357178,2.29091477394104,2.3787667751312256,1.77,2
pdb1y7a,8,8,7,8,1,1,1.9333287477493288,2.110675096511841,2.1630747318267822,2.278642416000366,10.0,10.0,1.77,2
pdb1y7a,8,7,8,8,8,1,1.8015698194503784,1.978533744812012,2.04874324798584,2.424382448196411,2.454648733139038,10.0,1.77,2
pdb3auj,7,7,7,7,7,1,1.874447226524353,1.882216453552246,1.8916131258010864,1.925847053527832,2.303623914718628,10.0,2.1,2
pdb3auj,7,7,7,7,7,1,1.8780128955841064,1.8795859813690183,1.8976229429244995,1.9178087711334229,2.3486199378967285,10.0,2.1,2
pdb5yy6,8,8,8,8,7,7,2.078118801116944,2.2336556911468506,2.299924850463867,2.340171813964844,2.36751127243042,2.371767520904541,2.4,2
pdb4jky,8,8,8,8,1,1,1.7509196996688845,2.0308237075805664,2.35517954826355,2.394547462463379,10.0,10.0,2.37,2
pdb4jky,8,8,8,8,1,1,1.2794164419174194,2.226334810256958,2.396028995513916,2.403630495071411,10.0,10.0,2.37,2
pdb1xrs,7,7,7,7,7,1,1.857101559638977,1.8853561878204343,1.9756827354431152,1.977283239364624,2.470020294189453,10.0,2.8,2
pdb1dey,7,7,8,7,7,7,1.931568622589112,1.934610843658448,1.9606877565383911,1.9928126335144043,2.0081844329833984,2.0178415775299072,,3
pdb3skr,7,7,7,7,7,7,1.9793848991394043,1.980019450187683,1.980265498161316,1.9804848432540887,1.9808719158172607,1.9810608625411987,3.1,3
pdb3skr,7,7,7,7,7,7,1.979819893836975,1.982089281082153,1.9825409650802608,1.982906937599182,1.9842920303344729,1.9863576889038088,3.1,3
pdb3skr,7,7,7,7,7,7,1.979108452796936,1.979215741157532,1.980425477027893,1.981550693511963,1.9816200733184808,1.982547640800476,3.1,3
pdb3skr,7,7,7,7,7,7,1.976760983467102,1.9771196842193604,1.977136254310608,1.977658987045288,1.9792081117630005,1.982946395874024,3.1,3
pdb3skr,7,7,7,7,7,7,1.9791195392608645,1.9810734987258911,1.981353998184204,1.98261308670044,1.9835624694824217,1.9838902950286863,3.1,3
pdb3skr,7,7,7,7,7,7,1.9778238534927368,1.9793106317520144,1.9804952144622805,1.981308460235596,1.9821830987930296,1.982610821723938,3.1,3
pdb3skr,7,7,7,7,7,7,1.9787054061889648,1.9787819385528564,1.9805338382720947,1.981011748313904,1.9810459613800049,1.981375813484192,3.1,3
pdb3skr,7,7,7,7,7,7,1.9789137840271,1.9795743227005005,1.980540990829468,1.9805476665496824,1.9808416366577148,1.9811722040176392,3.1,3
pdb3skr,7,7,7,7,7,7,1.978375792503357,1.978809475898743,1.9791054725646973,1.9796044826507568,1.9810736179351809,1.9835116863250728,3.1,3
pdb3iv9,7,7,7,7,8,1,1.943641901016236,1.957871437072754,1.9582405090332031,1.960187911987305,2.058645486831665,10.0,3.25,2
pdb3mdl,7,7,7,7,7,1,2.033292055130005,2.053400754928589,2.1201090812683105,2.1446096897125244,2.272802829742432,10.0,2.2,2
pdb3mdl,7,7,7,7,7,1,2.0163662433624268,2.075554370880127,2.107841730117798,2.1243138313293457,2.271373748779297,10.0,2.2,2
pdb6dk7,8,7,8,7,1,1,1.912613034248352,2.050381660461426,2.088183879852295,2.0930774211883545,10.0,10.0,2.6,2
pdb6dk7,7,7,8,8,1,1,2.092266321182251,2.109738349914551,2.321742057800293,2.3364241123199463,10.0,10.0,2.6,2
pdb6dk7,7,7,8,8,1,1,1.9070230722427368,2.2328109741210938,2.448150157928467,2.490931272506714,10.0,10.0,2.6,2
pdb6dk7,8,8,7,7,8,1,2.0025949478149414,2.0115599632263184,2.1741297245025635,2.1797537803649902,2.4009952545166016,10.0,2.6,2
pdb6dk7,8,8,8,7,1,1,1.994207143783569,2.358290433883667,2.4064712524414062,2.415132999420166,10.0,10.0,2.6,2
pdb6dk7,7,7,8,8,1,1,1.892451524734497,1.959326982498169,2.211918830871582,2.308718204498291,10.0,10.0,2.6,2
pdb5ysh,7,7,7,7,7,1,1.83247458934784,1.852992057800293,1.853499412536621,1.854406476020813,2.301085948944092,10.0,1.9,2
pdb5ysh,7,7,7,7,7,1,1.8501317501068115,1.8501373529434204,1.8641859292984009,1.865761637687683,2.317742109298706,10.0,1.9,2
pdb5ysh,7,7,7,7,7,1,1.836349368095398,1.84294593334198,1.8462140560150144,1.858218789100647,2.284144163131714,10.0,1.9,2
pdb5ysh,7,7,7,7,7,1,1.816009759902954,1.849186658859253,1.8511767387390137,1.8525378704071045,2.305684328079224,10.0,1.9,2
pdb1k7y,7,7,7,7,1,1,1.969085454940796,1.9729868173599243,1.9744211435317995,2.0304226875305176,10.0,10.0,3.0,2
pdb3cs2,8,7,8,7,8,1,1.9393627643585205,2.0087077617645264,2.072348117828369,2.103378772735596,2.103479385375977,10.0,1.95,2
pdb3cs2,8,8,7,7,1,1,1.9123225212097168,2.004606246948242,2.0795838832855225,2.1366546154022217,10.0,10.0,1.95,2
pdb3cs2,8,7,8,7,8,1,2.0218608379364014,2.0573930740356445,2.0770065784454346,2.133423328399658,2.164015293121338,10.0,1.95,2
pdb3cs2,8,7,8,7,1,1,1.9845739603042605,2.0859079360961914,2.1263203620910645,2.144019603729248,10.0,10.0,1.95,2
pdb3cs2,8,8,7,7,8,1,1.9584728479385376,2.016981840133667,2.0260260105133057,2.0637688636779785,2.095015525817871,10.0,1.95,2
pdb3cs2,8,8,7,7,1,1,1.955829381942749,2.0481698513031006,2.126070499420166,2.133565664291382,10.0,10.0,1.95,2
pdb3cs2,8,8,7,7,8,1,1.984951853752136,2.117063283920288,2.124030113220215,2.138326406478882,2.1981143951416016,10.0,1.95,2
pdb3cs2,8,7,8,7,1,1,1.952383637428284,2.0954036712646484,2.096778631210327,2.097433090209961,10.0,10.0,1.95,2
pdb2gg7,8,7,8,7,8,1,2.0032310485839844,2.0180842876434326,2.062564849853516,2.087388038635254,2.145768642425537,10.0,1.12,2
pdb2gg7,7,8,8,8,8,1,1.9840245246887207,1.9864150285720823,2.026965379714966,2.046081066131592,2.442878484725952,10.0,1.12,2
pdb5uxn,8,8,8,8,7,1,2.113041639328003,2.1750380992889404,2.38498330116272,2.4181554317474365,2.4807071685791016,10.0,2.2,2
pdb1ub8,7,7,7,7,7,7,1.934730768203736,1.9405966997146609,1.9430233240127563,1.9446383714675903,1.949446678161621,1.961980581283569,1.6,3
pdb1ub8,7,7,7,7,7,7,1.9394999742507928,1.94144344329834,1.9490909576416016,1.950201749801636,1.955846071243286,1.9637356996536253,1.6,3
pdb1ub8,7,7,7,7,7,7,1.9362022876739504,1.94002366065979,1.9481700658798216,1.9490879774093628,1.950730323791504,1.960942625999451,1.6,3
pdb1ub8,7,7,7,7,7,7,1.9358869791030884,1.9375265836715696,1.9439870119094849,1.9451857805252075,1.9478062391281128,1.9591716527938845,1.6,3
pdb1ub8,7,7,7,7,7,7,1.9377470016479488,1.940366268157959,1.944007873535156,1.9453238248825075,1.9495396614074707,1.959745407104492,1.6,3
pdb1ub8,7,7,7,7,7,7,1.938127279281616,1.9412692785263064,1.945342302322388,1.9474200010299685,1.9480578899383545,1.9542419910430908,1.6,3
pdb1ub8,7,7,7,7,7,7,1.9408254623413088,1.942018151283264,1.9463260173797607,1.9522807598114007,1.953278660774231,1.9567577838897705,1.6,3
pdb1ub8,7,7,7,7,7,7,1.9397372007369995,1.941921949386597,1.94758141040802,1.9496757984161377,1.9504923820495603,1.9504989385604856,1.6,3
pdb1ub8,7,7,7,7,7,7,1.940252900123596,1.9403307437896729,1.947848200798035,1.9486989974975584,1.9488826990127563,1.962530851364136,1.6,3
pdb1uc4,7,7,7,7,7,1,1.873937964439392,1.8754305839538568,1.896883487701416,1.9161473512649536,2.301379442214966,10.0,1.8,2
pdb1uc4,7,7,7,7,7,1,1.87674343585968,1.887904047966004,1.9223343133926392,1.9224138259887693,2.330338954925537,10.0,1.8,2
pdb3ojk,8,8,7,7,8,8,2.089576244354248,2.1041743755340576,2.1160712242126465,2.1302998065948486,2.1801671981811523,2.366708278656006,1.68,2
pdb3ojk,8,8,8,7,7,8,2.0352816581726074,2.0643701553344727,2.153212308883667,2.1615655422210693,2.1724112033843994,2.2576937675476074,1.68,2
pdb3ojk,8,8,7,7,8,8,1.986615777015686,2.038270235061645,2.114003896713257,2.1385812759399414,2.1650869846343994,2.332247972488404,1.68,2
pdb3ojk,8,7,8,7,8,8,2.0184786319732666,2.120416641235352,2.135509967803955,2.145717144012451,2.156968116760254,2.312072992324829,1.68,2
pdb3tr3,8,7,8,8,7,1,1.965337991714477,2.1639597415924072,2.18973970413208,2.227530241012573,2.38093638420105,10.0,2.46,2
pdb5yy7,8,8,8,7,8,7,2.001955270767212,2.163713932037353,2.316594362258911,2.372034072875977,2.3958468437194824,2.3982999324798584,3.3,2
pdb5yy7,7,8,8,8,8,7,2.08302640914917,2.2209839820861816,2.244374990463257,2.341865062713623,2.3434834480285645,2.3573570251464844,3.3,2
pdb5yr7,8,8,8,8,7,8,1.9852124452590945,2.020448684692383,2.20092511177063,2.264026165008545,2.265856981277466,2.353477478027344,2.06,2
pdb5yr7,8,8,8,8,7,1,1.8332794904708865,1.9493707418441768,1.9875438213348389,2.0797536373138428,2.220057249069214,10.0,2.06,2
pdb5yr7,7,8,8,8,1,1,2.150939464569092,2.3864428997039795,2.407524824142456,2.4864234924316406,10.0,10.0,2.06,2
pdb1jn1,8,7,7,7,1,1,2.0236353874206543,2.147052526473999,2.159105062484741,2.200120449066162,10.0,10.0,2.9,2
pdb1jn1,7,8,7,7,1,1,1.9824912548065183,2.001308917999268,2.071108102798462,2.0756523609161377,10.0,10.0,2.9,2
pdb2xln,8,7,8,8,1,1,2.190448045730591,2.3652193546295166,2.4245760440826416,2.476977586746216,10.0,10.0,2.4,2
pdb2bbc,7,7,7,7,7,7,1.868093013763428,1.868901252746582,1.884479522705078,1.887889385223389,2.09402084350586,2.10727596282959,2.4,2
pdb3o0o,7,7,7,7,7,1,1.869343876838684,1.885714530944824,1.9173067808151243,1.9182837009429927,2.087470769882202,10.0,1.9,2
pdb3o0o,7,7,7,7,7,1,1.874103307723999,1.8906089067459104,1.9157017469406128,1.919371485710144,2.1939921379089355,10.0,1.9,2
pdb232d,7,7,7,7,7,7,1.9374855756759644,1.940212607383728,1.943626284599304,1.9456095695495603,1.947854280471801,1.9587464332580569,1.3,3
pdb232d,7,7,7,7,7,7,1.9288709163665767,1.940988540649414,1.941028356552124,1.94719922542572,1.957209587097168,1.969279646873474,1.3,3
pdb5vrk,8,7,7,8,1,1,1.8355884552001955,2.019105911254883,2.0264391899108887,2.0406510829925537,10.0,10.0,1.4,2
pdb5vrk,8,8,7,7,1,1,1.8415319919586184,1.996017813682556,2.009832859039306,2.0431108474731445,10.0,10.0,1.4,2
pdb4hxx,8,8,8,7,1,1,1.86114513874054,2.062044858932495,2.089855194091797,2.1338858604431152,10.0,10.0,2.09,2
pdb4hxx,8,8,8,8,1,1,2.011348962783813,2.0835540294647217,2.13641619682312,2.140165090560913,10.0,10.0,2.09,2
pdb4hxx,7,7,8,7,8,8,2.101246833801269,2.167202949523926,2.274329662322998,2.2925455570220947,2.3991024494171143,2.490532159805298,2.09,2
pdb3gs5,7,7,7,7,7,7,1.960858702659607,1.9632569551467896,1.9881352186203003,2.012488842010498,2.022040843963623,2.0394058227539062,2.75,3
pdb3gs5,7,7,7,7,7,7,1.9531896114349363,1.961499810218811,1.9924042224884035,2.007806301116944,2.027534246444702,2.032856702804565,2.75,3
