ID,a1,a2,a3,a4,a5,a6,d1,d2,d3,d4,d5,d6,oxd
MOCQUQ.Fe(ii).pdb,C,C,C,C,C,C,2.03071928024292,2.030719518661499,2.037004232406616,2.037067413330078,2.0387187004089355,2.0387189388275146,2
DADYUD.Fe(ii).pdb,C,C,C,C,C,C,2.0203909873962402,2.0225765705108643,2.0253164768218994,2.0287845134735107,2.0294225215911865,2.036757469177246,2
DADYUD.Fe(ii).pdb,C,C,C,C,C,C,2.021496295928955,2.0238888263702393,2.0263140201568604,2.02793550491333,2.0308542251586914,2.0362377166748047,2
SUWGOJ.Fe(ii).pdb,N,N,N,N,N,N,2.160041093826294,2.1659135818481445,2.168196439743042,2.2606585025787354,2.2631094455718994,2.2880032062530518,2
SUWGOJ.Fe(ii).pdb,N,N,N,N,N,N,1.943198561668396,1.9745272397994995,1.9760040044784546,1.9914863109588623,2.009848117828369,2.0162670612335205,2
GENDAE.Fe(ii).pdb,C,C,C,C,C,C,2.0211055278778076,2.021660327911377,2.02282452583313,2.0237033367156982,2.0344576835632324,2.0367438793182373,2
UWEMUH.Fe(ii).pdb,N,N,N,N,N,N,2.0889484882354736,2.0934104919433594,2.1958627700805664,2.2011382579803467,2.2039895057678223,2.2331807613372803,2
UWEMUH.Fe(ii).pdb,N,N,N,N,N,N,2.0888354778289795,2.1302802562713623,2.149554967880249,2.1576523780822754,2.1726088523864746,2.22200083732605,2
UWEMUH.Fe(ii).pdb,N,N,N,N,N,N,2.088948965072632,2.0934107303619385,2.195495843887329,2.200474739074707,2.204317569732666,2.2335832118988037,2
UWEMUH.Fe(ii).pdb,N,N,N,N,N,N,2.0888354778289795,2.1302802562713623,2.149554967880249,2.157654047012329,2.1719770431518555,2.222048759460449,2
IQIGEU.Fe(ii).pdb,N,N,N,N,C,C,2.031353712081909,2.0315823554992676,2.0333139896392822,2.0342094898223877,2.4624006748199463,2.4624011516571045,2
UFITOS.Fe(ii).pdb,O,O,O,O,NE,NE,2.06585431098938,2.06585431098938,2.1729798316955566,2.1729798316955566,100.0,100.0,2
UFITOS.Fe(ii).pdb,O,NE,NE,NE,NE,NE,2.163795232772827,100.0,100.0,100.0,100.0,100.0,2
DUDDUD.Fe(ii).pdb,N,N,N,N,N,N,1.8927239179611206,1.8962393999099731,1.9399036169052124,1.9587947130203247,1.9706553220748901,1.982997179031372,2
TIBFEP.Fe(ii).pdb,N,N,N,N,N,N,2.1849613189697266,2.184962034225464,2.2032012939453125,2.2040348052978516,2.235157012939453,2.2357382774353027,2
TIBFEP.Fe(ii).pdb,N,N,N,N,N,N,2.1869232654571533,2.1869912147521973,2.227509021759033,2.2276108264923096,2.2564632892608643,2.257542848587036,2
BUKVEJ.Fe(ii).pdb,N,N,O,O,N,N,1.884808897972107,1.8988735675811768,1.9277501106262207,1.9293094873428345,1.9915685653686523,1.9962652921676636,2
NIVWOF.Fe(ii).pdb,C,C,C,C,S,S,1.7708656787872314,1.783850073814392,1.7887831926345825,1.795128345489502,2.4894564151763916,2.4962215423583984,2
JASYIO.Fe(ii).pdb,C,C,C,N,N,N,1.8955668210983276,1.9157496690750122,1.9289615154266357,1.9833812713623047,1.9868581295013428,1.9935442209243774,2
JASYIO.Fe(ii).pdb,C,C,C,N,N,N,1.9088813066482544,1.9163641929626465,1.9186344146728516,1.9850109815597534,1.9966318607330322,1.9968693256378174,2
VUZFON.Fe(ii).pdb,N,N,N,N,NE,NE,1.974144697189331,1.9778286218643188,2.0681591033935547,2.0707650184631348,100.0,100.0,2
PUXQOP.Fe(ii).pdb,N,N,N,CL,NE,NE,2.0495169162750244,2.091702938079834,2.110229253768921,2.2521886825561523,100.0,100.0,2
PUXQOP.Fe(ii).pdb,N,N,N,CL,NE,NE,2.039008378982544,2.0777230262756348,2.1016318798065186,2.2583911418914795,100.0,100.0,2
WORJAO.Fe(ii).pdb,C,C,C,C,C,C,2.0303215980529785,2.0366456508636475,2.036757469177246,2.039170980453491,2.0409622192382812,2.042343854904175,2
KULFON.Fe(ii).pdb,C,C,C,C,C,C,2.0250821113586426,2.0339677333831787,2.038792610168457,2.039099931716919,2.0409023761749268,2.0421648025512695,2
KULFON.Fe(ii).pdb,C,C,C,C,C,C,2.0250821113586426,2.0339677333831787,2.038792610168457,2.039099931716919,2.0409023761749268,2.0421648025512695,2
ATIKAQ.Fe(ii).pdb,N,N,N,CL,S,S,2.0542516708374023,2.1927967071533203,2.211925983428955,2.2551140785217285,2.3308944702148438,2.3308944702148438,2
FEXWUC.Fe(ii).pdb,N,N,N,N,N,N,2.1360316276550293,2.1360368728637695,2.1537082195281982,2.154658555984497,2.181056022644043,2.181056499481201,2
FEXWUC.Fe(ii).pdb,O,O,N,N,N,N,2.1133639812469482,2.1137466430664062,2.116793394088745,2.116976261138916,2.2215213775634766,2.221954822540283,2
XUJNEW.Fe(ii).pdb,N,N,N,N,N,NE,2.113173246383667,2.1132047176361084,2.176140069961548,2.186522960662842,2.1874947547912598,100.0,2
XUJNEW.Fe(ii).pdb,N,NE,NE,NE,NE,NE,2.176226854324341,100.0,100.0,100.0,100.0,100.0,2
PEPCOD.Fe(ii).pdb,C,C,C,C,C,C,1.9798874855041504,1.987795352935791,1.9890823364257812,2.0130553245544434,2.0161523818969727,2.0251052379608154,2
PEPCOD.Fe(ii).pdb,C,C,C,C,C,C,1.9418436288833618,1.965363621711731,1.9726154804229736,1.9730331897735596,1.9733494520187378,1.9742144346237183,2
TOSHAN.Fe(ii).pdb,C,C,C,C,C,C,2.025984525680542,2.0361998081207275,2.0370724201202393,2.043668508529663,2.046698808670044,2.0470354557037354,2
TOSHAN.Fe(ii).pdb,C,C,C,C,C,C,2.027404546737671,2.027855396270752,2.0375194549560547,2.0388267040252686,2.0420100688934326,2.042940139770508,2
QERFAV.Fe(ii).pdb,O,O,N,N,N,N,2.093658447265625,2.1826696395874023,2.2011537551879883,2.2125213146209717,2.2275092601776123,2.231365919113159,2
BEVCUB.Fe(ii).pdb,C,C,C,C,C,C,2.0212156772613525,2.024188756942749,2.0263326168060303,2.0322530269622803,2.0435616970062256,2.0457372665405273,2
XAXVAU.Fe(ii).pdb,N,N,N,N,N,N,1.9317861795425415,1.931786298751831,1.9463642835617065,1.9463642835617065,2.002155065536499,2.0021555423736572,2
NODSUV.Fe(ii).pdb,C,C,C,C,C,C,2.025790214538574,2.026566982269287,2.026641368865967,2.027181625366211,2.0279176235198975,2.029879570007324,2
NELGIU.Fe(ii).pdb,N,N,N,N,N,N,2.134324312210083,2.149493932723999,2.1909286975860596,2.21504545211792,2.317636013031006,2.3295910358428955,2
RIRHIK.Fe(ii).pdb,N,N,CL,CL,NE,NE,2.104290246963501,2.104659080505371,2.2445387840270996,2.2547996044158936,100.0,100.0,2
HIHGAJ.Fe(ii).pdb,N,N,N,N,N,N,1.9664356708526611,1.9668018817901611,1.9707081317901611,1.9714893102645874,1.9780316352844238,1.9784386157989502,2
NEFTEX04.Fe(ii).pdb,N,N,N,N,N,N,1.980055332183838,1.9802439212799072,2.01796555519104,2.0179662704467773,2.023061990737915,2.023268938064575,2
BEDCIZ02.Fe(ii).pdb,C,C,C,N,N,N,1.8430655002593994,1.896622657775879,1.9004992246627808,1.9903812408447266,2.009255886077881,2.0175833702087402,2
BEDCIZ02.Fe(ii).pdb,C,C,C,N,N,N,1.9093698263168335,1.9153189659118652,1.9320573806762695,1.9673811197280884,1.9676204919815063,1.9693516492843628,2
BEDCIZ02.Fe(ii).pdb,C,C,C,N,N,N,1.8430659770965576,1.897210955619812,1.8996176719665527,1.991161823272705,2.008685827255249,2.017138719558716,2
BEDCIZ02.Fe(ii).pdb,C,C,C,N,N,N,1.9102448225021362,1.9147752523422241,1.9320573806762695,1.967132568359375,1.9677847623825073,1.9698619842529297,2
VOHLUB.Fe(ii).pdb,N,CL,CL,S,NE,NE,2.1284401416778564,2.244250535964966,2.2569010257720947,2.3736205101013184,100.0,100.0,2
XEQFOR.Fe(ii).pdb,C,C,C,C,C,C,1.9882348775863647,1.9982528686523438,2.017996311187744,2.0227999687194824,2.034738779067993,2.040172815322876,2
SISKOU.Fe(ii).pdb,O,N,N,O,O,O,2.0622215270996094,2.1410927772521973,2.1452295780181885,2.148825168609619,2.161613702774048,2.171635627746582,2
SISKOU.Fe(ii).pdb,O,O,N,O,N,NE,2.0382208824157715,2.0936052799224854,2.109189748764038,2.1122448444366455,2.1331610679626465,100.0,2
XEMQAI.Fe(ii).pdb,C,C,C,C,C,C,2.0320563316345215,2.033073663711548,2.0339195728302,2.0363516807556152,2.0380332469940186,2.03842830657959,2
TOPKUF.Fe(ii).pdb,N,N,N,N,N,N,1.8815722465515137,1.8839757442474365,1.97014582157135,1.974631905555725,1.97841215133667,1.9810456037521362,2
TENNOP.Fe(ii).pdb,O,O,O,N,NE,NE,1.9140000343322754,2.0418782234191895,2.0662803649902344,2.203000068664551,100.0,100.0,2
TENNOP.Fe(ii).pdb,O,O,N,NE,NE,NE,1.9135041236877441,2.0419845581054688,2.2028768062591553,100.0,100.0,100.0,2
SUYBUK.Fe(ii).pdb,O,O,O,N,N,O,2.0866734981536865,2.1065280437469482,2.1078648567199707,2.1708016395568848,2.174833297729492,2.196650743484497,2
SUYBUK.Fe(ii).pdb,O,O,O,N,N,O,2.086077928543091,2.10624623298645,2.107194185256958,2.171586513519287,2.1751837730407715,2.1972696781158447,2
TADQUN.Fe(ii).pdb,O,O,O,O,O,O,2.089520215988159,2.090219736099243,2.1135103702545166,2.1138811111450195,2.1654460430145264,2.1660351753234863,2
MAWMIH.Fe(ii).pdb,C,C,C,C,C,C,1.9962430000305176,2.0208983421325684,2.028350353240967,2.028825521469116,2.0293030738830566,2.033662796020508,2
MAWMIH.Fe(ii).pdb,C,C,C,C,C,C,2.0009074211120605,2.0112557411193848,2.0132527351379395,2.020693778991699,2.0306315422058105,2.0308918952941895,2
EYEYOW.Fe(ii).pdb,C,C,C,C,C,C,2.0419766902923584,2.044311761856079,2.047243118286133,2.056410551071167,2.0566823482513428,2.0613927841186523,2
DIVJEA.Fe(ii).pdb,C,C,C,C,C,C,2.025235414505005,2.033468246459961,2.034853219985962,2.0387237071990967,2.0434043407440186,2.0474178791046143,2
NALREX.Fe(ii).pdb,N,N,N,N,N,N,1.8847920894622803,1.8847920894622803,1.8863574266433716,1.8863574266433716,2.062474012374878,2.062474012374878,2
NALREX.Fe(ii).pdb,N,N,N,N,N,N,1.8801463842391968,1.8802073001861572,1.8878076076507568,1.8879684209823608,2.0633606910705566,2.0647644996643066,2
GUHZOZ.Fe(ii).pdb,F,C,C,C,C,C,0.40094882249832153,1.426302433013916,1.786997675895691,1.7887855768203735,1.8271037340164185,1.8284554481506348,2
GUHZOZ.Fe(ii).pdb,F,C,C,C,C,C,0.40094882249832153,1.4345722198486328,1.7993258237838745,1.8069599866867065,1.8217493295669556,1.8322086334228516,2
MORZAU.Fe(ii).pdb,N,N,NE,NE,NE,NE,2.250999927520752,2.250999927520752,100.0,100.0,100.0,100.0,2
MUJYUO.Fe(ii).pdb,N,N,N,NE,NE,NE,2.0732369422912598,2.0732369422912598,2.1630001068115234,100.0,100.0,100.0,2
MUJYUO.Fe(ii).pdb,N,NE,NE,NE,NE,NE,2.1630001068115234,100.0,100.0,100.0,100.0,100.0,2
GAXXUB.Fe(ii).pdb,N,N,N,N,NE,NE,2.0110085010528564,2.012214183807373,2.1741833686828613,2.179398775100708,100.0,100.0,2
HAZNUV.Fe(ii).pdb,N,C,C,C,C,C,1.7841047048568726,2.1097161769866943,2.130547046661377,2.13619327545166,2.1390535831451416,2.147186040878296,2
HAZNUV.Fe(ii).pdb,N,C,C,C,C,C,1.7851834297180176,2.1120920181274414,2.1275694370269775,2.130302906036377,2.1312129497528076,2.1487159729003906,2
WAXZIH.Fe(ii).pdb,O,O,NE,NE,NE,NE,2.069429636001587,2.149834156036377,100.0,100.0,100.0,100.0,2
WAXZIH.Fe(ii).pdb,O,NE,NE,NE,NE,NE,2.069429397583008,100.0,100.0,100.0,100.0,100.0,2
AGUGIS.Fe(ii).pdb,N,N,N,N,CL,CL,2.1684305667877197,2.2494313716888428,2.3027820587158203,2.354092597961426,2.36018705368042,2.4015438556671143,2
LODGIX.Fe(ii).pdb,C,C,C,C,C,C,2.0345077514648438,2.037687063217163,2.0378923416137695,2.0386550426483154,2.0388591289520264,2.04110050201416,2
DEYNAW01.Fe(ii).pdb,C,C,C,C,C,C,2.0271401405334473,2.033095359802246,2.0348079204559326,2.0352699756622314,2.0354137420654297,2.0358078479766846,2
ZUYRAO07.Fe(ii).pdb,N,N,N,N,N,N,1.898693323135376,1.8999732732772827,1.9665004014968872,1.9717568159103394,1.9741015434265137,1.9833766222000122,2
DOBJIO.Fe(ii).pdb,O,O,N,N,N,N,2.0683858394622803,2.1045773029327393,2.137830972671509,2.1539955139160156,2.2334907054901123,2.2363433837890625,2
DOBJIO.Fe(ii).pdb,O,O,N,N,N,N,2.0797722339630127,2.0956668853759766,2.1535918712615967,2.1538331508636475,2.227553606033325,2.2336831092834473,2
HOPNEH.Fe(ii).pdb,C,C,C,C,C,C,2.0311107635498047,2.043139696121216,2.0441606044769287,2.0459678173065186,2.0478549003601074,2.0530965328216553,2
FIKTUR.Fe(ii).pdb,C,C,C,C,C,C,2.014894723892212,2.022987127304077,2.0231058597564697,2.030411958694458,2.0372023582458496,2.0431571006774902,2
XALBOD.Fe(ii).pdb,O,O,N,N,N,N,2.1224894523620605,2.1224894523620605,2.14125394821167,2.14125394821167,2.1984453201293945,2.1984453201293945,2
HIHGUD01.Fe(ii).pdb,N,N,NE,NE,NE,NE,1.9697121381759644,1.9709173440933228,100.0,100.0,100.0,100.0,2
UTUPOQ.Fe(ii).pdb,C,C,C,C,C,C,1.9235646724700928,1.9354054927825928,1.9392871856689453,1.9404292106628418,1.948062777519226,1.9517813920974731,2
UDAQEZ07.Fe(ii).pdb,N,N,NE,NE,NE,NE,2.2037789821624756,2.2041690349578857,100.0,100.0,100.0,100.0,2
LACDOM01.Fe(ii).pdb,N,N,N,N,N,N,2.024022340774536,2.024022340774536,2.027536630630493,2.027540445327759,2.033050537109375,2.033050537109375,2
LACDOM01.Fe(ii).pdb,O,N,O,N,N,O,2.1116652488708496,2.118445873260498,2.128101110458374,2.1323091983795166,2.134248971939087,2.1411373615264893,2
LACDOM01.Fe(ii).pdb,O,N,N,O,O,N,2.1120810508728027,2.1198322772979736,2.121776819229126,2.1387596130371094,2.1453564167022705,2.1631503105163574,2
LACDOM01.Fe(ii).pdb,O,N,N,O,N,O,2.119426965713501,2.134214162826538,2.1345956325531006,2.1413421630859375,2.1422650814056396,2.148918867111206,2
LACDOM01.Fe(ii).pdb,O,O,N,N,O,N,2.117739677429199,2.1235411167144775,2.133317708969116,2.1368658542633057,2.1581921577453613,2.1589112281799316,2
LACDOM01.Fe(ii).pdb,O,N,O,N,N,O,2.111665725708008,2.118446111679077,2.128457546234131,2.1323091983795166,2.134248971939087,2.14113712310791,2
LACDOM01.Fe(ii).pdb,O,N,N,O,O,N,2.1120808124542236,2.1198322772979736,2.121777057647705,2.1387593746185303,2.1453561782836914,2.163149833679199,2
LACDOM01.Fe(ii).pdb,O,N,N,O,N,O,2.11942720413208,2.1345272064208984,2.1345956325531006,2.1413426399230957,2.1422650814056396,2.148919105529785,2
LACDOM01.Fe(ii).pdb,O,O,N,N,O,N,2.117739677429199,2.123541831970215,2.133317708969116,2.1368651390075684,2.1581919193267822,2.1589112281799316,2
IFEDAZ.Fe(ii).pdb,N,N,N,N,NE,NE,2.0033822059631348,2.016331195831299,2.0210158824920654,2.0589652061462402,100.0,100.0,2
IFEDAZ.Fe(ii).pdb,N,N,N,N,NE,NE,2.0033817291259766,2.0163321495056152,2.0209543704986572,2.058964967727661,100.0,100.0,2
GOLSOP.Fe(ii).pdb,S,S,S,S,NE,NE,2.4291610717773438,2.4355013370513916,2.4899649620056152,2.4957544803619385,100.0,100.0,2
GOLSOP.Fe(ii).pdb,S,S,S,S,NE,NE,2.4293065071105957,2.4360764026641846,2.4890477657318115,2.495295763015747,100.0,100.0,2
QEBWAY.Fe(ii).pdb,N,N,N,N,N,N,2.094648838043213,2.1037943363189697,2.222870349884033,2.2253785133361816,2.3772761821746826,2.3860888481140137,2
ZAHYOW.Fe(ii).pdb,C,C,C,C,C,C,2.0286166667938232,2.036792755126953,2.041234016418457,2.042809009552002,2.052762746810913,2.05442476272583,2
GUHYIS.Fe(ii).pdb,C,C,C,C,C,C,2.0352964401245117,2.036907434463501,2.038818836212158,2.0470244884490967,2.0491960048675537,2.051450252532959,2
KAQYUZ.Fe(ii).pdb,N,N,N,N,N,N,2.1365318298339844,2.1365325450897217,2.1643354892730713,2.1644341945648193,2.193427085876465,2.193427562713623,2
ZUNBES.Fe(ii).pdb,C,C,C,C,C,C,2.0327703952789307,2.035691738128662,2.035891532897949,2.0391123294830322,2.039534568786621,2.0410501956939697,2
ZUNBES.Fe(ii).pdb,C,C,C,C,C,C,2.031951427459717,2.036447763442993,2.0371077060699463,2.03871488571167,2.0401270389556885,2.040679454803467,2
POLJAC.Fe(ii).pdb,O,O,N,N,N,NE,2.1034998893737793,2.104611396789551,2.168083906173706,2.1682815551757812,2.182302236557007,100.0,2
POLJAC.Fe(ii).pdb,N,NE,NE,NE,NE,NE,2.182734727859497,100.0,100.0,100.0,100.0,100.0,2
FEKQOE.Fe(ii).pdb,O,N,N,O,O,NE,2.0356249809265137,2.059851884841919,2.083482265472412,2.1887471675872803,2.1916213035583496,100.0,2
GEHBEB.Fe(ii).pdb,N,N,N,N,N,N,1.9524149894714355,2.009044885635376,2.026230812072754,2.0270297527313232,2.029567241668701,2.0339910984039307,2
NAVYEP01.Fe(ii).pdb,N,N,N,N,N,N,1.994753360748291,1.9966120719909668,2.020167827606201,2.0249648094177246,2.029832124710083,2.0673346519470215,2
WIDDET.Fe(ii).pdb,C,C,C,C,C,C,2.0310428142547607,2.032029867172241,2.033470869064331,2.0451574325561523,2.0475823879241943,2.0493061542510986,2
MUVCAH.Fe(ii).pdb,C,C,C,C,C,C,1.7906705141067505,1.913084864616394,1.9142050743103027,1.9142050743103027,1.91787850856781,1.91787850856781,2
MUVCAH.Fe(ii).pdb,C,C,C,C,NE,NE,1.881983995437622,1.881983995437622,1.9259999990463257,1.9259999990463257,100.0,100.0,2
ODACUT.Fe(ii).pdb,C,C,C,C,C,P,2.077237606048584,2.0830025672912598,2.0958051681518555,2.105203628540039,2.115278959274292,2.174733877182007,2
OQERAF.Fe(ii).pdb,N,N,CL,CL,NE,NE,1.9884072542190552,1.9907907247543335,2.3780677318573,2.379863739013672,100.0,100.0,2
OQERAF.Fe(ii).pdb,N,N,CL,CL,NE,NE,1.9948937892913818,1.9984067678451538,2.369220733642578,2.395516872406006,100.0,100.0,2
GAXWUX.Fe(ii).pdb,C,C,C,C,C,C,2.0218019485473633,2.029109477996826,2.034919500350952,2.036853551864624,2.0368943214416504,2.0384624004364014,2
HUDRUW.Fe(ii).pdb,C,C,C,C,C,C,2.0176844596862793,2.0334200859069824,2.037043333053589,2.0389411449432373,2.0410826206207275,2.041835308074951,2
HUDRUW.Fe(ii).pdb,C,C,C,C,C,C,2.029228448867798,2.033095598220825,2.0356805324554443,2.0437912940979004,2.0449085235595703,2.0480334758758545,2
NOBMAS.Fe(ii).pdb,C,C,NE,NE,NE,NE,1.9296683073043823,1.929967999458313,100.0,100.0,100.0,100.0,2
KOVLUC.Fe(ii).pdb,C,C,C,C,C,C,1.8894225358963013,1.94101881980896,2.1060261726379395,2.113934278488159,2.1204683780670166,2.12458872795105,2
DEMFUZ.Fe(ii).pdb,C,C,C,C,C,C,2.027146100997925,2.0287232398986816,2.036022424697876,2.036794424057007,2.0369317531585693,2.041525363922119,2
DEMFUZ.Fe(ii).pdb,C,C,C,C,C,C,2.0272865295410156,2.0334112644195557,2.0394484996795654,2.045074462890625,2.0471484661102295,2.0493228435516357,2
IYUFOX.Fe(ii).pdb,N,N,N,N,N,N,1.9079481363296509,1.912427544593811,1.9801195859909058,1.985448956489563,1.9900240898132324,1.9914621114730835,2
PEJPOK02.Fe(ii).pdb,N,N,N,N,N,N,1.9567867517471313,1.9573079347610474,1.99247407913208,1.9924744367599487,2.0005860328674316,2.0009288787841797,2
JIRPOQ01.Fe(ii).pdb,C,C,C,C,C,C,2.0323331356048584,2.036672353744507,2.037303924560547,2.040069818496704,2.043715000152588,2.045215606689453,2
VOBPIL04.Fe(ii).pdb,N,N,N,N,NE,NE,2.1276252269744873,2.128892421722412,2.1782805919647217,2.1786839962005615,100.0,100.0,2
VOBPIL04.Fe(ii).pdb,N,NE,NE,NE,NE,NE,2.1707959175109863,100.0,100.0,100.0,100.0,100.0,2
USADEZ.Fe(ii).pdb,N,N,N,N,N,N,1.9496244192123413,1.9646415710449219,1.96795654296875,1.9730027914047241,1.9761371612548828,1.981242299079895,2
RUZNOP.Fe(ii).pdb,N,N,N,N,NE,NE,1.959919810295105,1.9607540369033813,1.9805843830108643,1.9812952280044556,100.0,100.0,2
FEDZAS.Fe(ii).pdb,N,N,N,N,N,N,2.0968375205993652,2.0968375205993652,2.2046058177948,2.2047321796417236,2.214927911758423,2.214927911758423,2
NAMHOA.Fe(ii).pdb,O,O,N,N,N,NE,1.9610580205917358,2.058102607727051,2.1221249103546143,2.1380295753479004,2.2128570079803467,100.0,2
BAXFIS03.Fe(ii).pdb,N,N,N,N,N,N,2.129615306854248,2.130249500274658,2.140963554382324,2.1417126655578613,2.1455278396606445,2.1463799476623535,2
BIXFAQ.Fe(ii).pdb,O,N,N,CL,O,NE,1.9949610233306885,2.121718168258667,2.1332569122314453,2.2643964290618896,2.281745195388794,100.0,2
TALQUW07.Fe(ii).pdb,N,N,N,N,NE,NE,1.8163986206054688,1.823799729347229,1.833464503288269,1.848750352859497,100.0,100.0,2
IHITIE.Fe(ii).pdb,N,N,N,N,N,N,2.1133341789245605,2.114215612411499,2.1827712059020996,2.1833674907684326,2.2258987426757812,2.226562261581421,2
TITRAS.Fe(ii).pdb,O,O,O,O,O,O,2.0261220932006836,2.026228666305542,2.148543119430542,2.1491315364837646,2.21494722366333,2.2159264087677,2
NASVIO.Fe(ii).pdb,N,N,N,N,N,N,1.9370683431625366,1.9370683431625366,1.9817906618118286,1.9817906618118286,1.981949806213379,1.981949806213379,2
TULPEX.Fe(ii).pdb,N,N,N,N,N,N,2.071857452392578,2.1023409366607666,2.1139888763427734,2.1153924465179443,2.137859582901001,2.145240545272827,2
POMYIC.Fe(ii).pdb,N,N,N,N,O,O,1.8725236654281616,1.8920378684997559,1.9650394916534424,1.9744205474853516,1.976252555847168,1.9911394119262695,2
FIFLOX.Fe(ii).pdb,N,O,O,N,N,N,1.9461010694503784,1.9845092296600342,1.9845092296600342,2.152409076690674,2.1645236015319824,2.1748993396759033,2
FIFLOX.Fe(ii).pdb,O,N,N,N,N,N,1.995829463005066,2.1607353687286377,2.1704699993133545,2.19118070602417,2.1994431018829346,2.4382524490356445,2
SEMJAX.Fe(ii).pdb,O,O,N,N,O,NE,2.0152201652526855,2.089670181274414,2.099933385848999,2.1339120864868164,2.1459548473358154,100.0,2
SEMJAX.Fe(ii).pdb,CL,CL,CL,CL,NE,NE,2.1786043643951416,2.181997776031494,2.1901230812072754,2.195218563079834,100.0,100.0,2
SEMJAX.Fe(ii).pdb,O,O,N,N,O,NE,2.014253854751587,2.089669942855835,2.09993314743042,2.1339120864868164,2.1459543704986572,100.0,2
GIPHUJ.Fe(ii).pdb,C,C,C,C,C,C,2.023832082748413,2.024519205093384,2.029609441757202,2.029909610748291,2.0310685634613037,2.0322799682617188,2
GIPHUJ.Fe(ii).pdb,C,C,C,C,C,C,2.016317844390869,2.0193402767181396,2.0227601528167725,2.0262463092803955,2.027770519256592,2.028364419937134,2
DAGLUU.Fe(ii).pdb,N,N,CL,CL,NE,NE,2.1209185123443604,2.12164306640625,2.226980447769165,2.227858304977417,100.0,100.0,2
MAPYIO.Fe(ii).pdb,C,C,C,C,C,C,2.0198042392730713,2.0202560424804688,2.023127317428589,2.0341172218322754,2.039919137954712,2.040128707885742,2
ABUCIL.Fe(ii).pdb,O,N,N,N,N,NE,1.969573736190796,2.066135883331299,2.111821174621582,2.143165349960327,2.2257769107818604,100.0,2
ABUCIL.Fe(ii).pdb,O,N,N,N,N,O,1.9564192295074463,2.1376826763153076,2.192193031311035,2.215557336807251,2.264890670776367,2.2669804096221924,2
USUYIR.Fe(ii).pdb,C,C,C,C,C,C,2.03823184967041,2.0408599376678467,2.0458693504333496,2.0476624965667725,2.0511398315429688,2.0527591705322266,2
VIFFAU10.Fe(ii).pdb,N,N,NE,NE,NE,NE,2.0599732398986816,2.0602335929870605,100.0,100.0,100.0,100.0,2
ONFTPP08.Fe(ii).pdb,F,N,N,N,N,NE,0.4779999852180481,1.7020000219345093,1.996393084526062,1.9973546266555786,2.180000066757202,100.0,2
ONFTPP08.Fe(ii).pdb,F,N,N,N,N,NE,0.4779999852180481,1.7020000219345093,1.996393084526062,1.9973546266555786,2.180000066757202,100.0,2
MUQHOY01.Fe(ii).pdb,N,N,N,N,N,N,2.056745767593384,2.1088807582855225,2.2174551486968994,2.2305963039398193,2.2340428829193115,2.277301073074341,2
MUQHOY01.Fe(ii).pdb,N,N,N,N,N,N,2.0638771057128906,2.0819272994995117,2.2071359157562256,2.2212748527526855,2.222236156463623,2.278946876525879,2
AGEROU.Fe(ii).pdb,O,O,O,O,CL,NE,2.128361940383911,2.146820306777954,2.208272695541382,2.2205448150634766,2.3873350620269775,100.0,2
AGEROU.Fe(ii).pdb,O,O,CL,NE,NE,NE,2.128241777420044,2.1458218097686768,2.387317657470703,100.0,100.0,100.0,2
RAWREP.Fe(ii).pdb,C,C,C,C,C,C,1.7726932764053345,1.7790946960449219,2.0745551586151123,2.078902244567871,2.0882060527801514,2.0948498249053955,2
KURQAS.Fe(ii).pdb,N,C,C,C,C,C,1.8960877656936646,2.0946834087371826,2.0984954833984375,2.1261789798736572,2.133401393890381,2.137979745864868,2
JABSUB.Fe(ii).pdb,C,C,C,C,C,C,1.911515474319458,1.9118571281433105,1.9154365062713623,1.9157729148864746,1.923917293548584,1.924797534942627,2
QAMFAM.Fe(ii).pdb,N,N,N,N,N,N,1.8971682786941528,1.8997551202774048,1.9857884645462036,1.9953786134719849,2.0027613639831543,2.0264909267425537,2
QAMFAM.Fe(ii).pdb,CL,CL,CL,CL,NE,NE,2.180527448654175,2.18198299407959,2.1861817836761475,2.205130100250244,100.0,100.0,2
QAMFAM.Fe(ii).pdb,CL,CL,CL,CL,NE,NE,2.170978307723999,2.186988115310669,2.1941592693328857,2.2007572650909424,100.0,100.0,2
CELXUQ01.Fe(ii).pdb,N,N,N,N,N,N,1.908683180809021,1.947202205657959,1.9479057788848877,1.9668738842010498,1.9744073152542114,1.9887561798095703,2
CELXUQ01.Fe(ii).pdb,N,N,N,N,N,N,1.9086624383926392,1.9475734233856201,1.9484840631484985,1.9656404256820679,1.9738949537277222,1.9888691902160645,2
UPOLUJ.Fe(ii).pdb,C,C,C,C,C,C,2.0401248931884766,2.043287754058838,2.0473740100860596,2.05029296875,2.051387071609497,2.0525832176208496,2
UPOLUJ.Fe(ii).pdb,C,C,C,C,C,C,2.029680013656616,2.0378682613372803,2.038463592529297,2.0549378395080566,2.055140256881714,2.0551741123199463,2
GAXZEN.Fe(ii).pdb,N,N,P,NE,NE,NE,1.9477254152297974,1.9604322910308838,2.4979441165924072,100.0,100.0,100.0,2
XECSOP.Fe(ii).pdb,C,C,N,C,C,C,1.7823100090026855,1.7850619554519653,2.0108606815338135,2.0808980464935303,2.083249807357788,2.097585916519165,2
